tx_id,investor_id,amfi_code,date,amount,transaction_type,state,city,tier,age,gender,income_slab,kyc_status
TX0019207,INV02736,120647,2023-07-10,5000,SIP,Rajasthan,Mumbai,T30,46,F,5-10L,Completed
TX0019208,INV02736,125495,2024-06-10,1000,SIP,Rajasthan,Mumbai,T30,46,F,5-10L,Completed
TX0019209,INV02736,120642,2023-12-06,1000,SIP,Rajasthan,Mumbai,T30,46,F,5-10L,Completed
TX0019210,INV02736,120606,2025-10-29,25000,LUMPSUM,Rajasthan,Mumbai,T30,46,F,5-10L,Completed
TX0019211,INV02736,120505,2022-12-13,2500,SIP,Rajasthan,Mumbai,T30,46,F,5-10L,Completed
TX0019212,INV02736,118559,2025-07-10,10000,SIP,Rajasthan,Mumbai,T30,46,F,5-10L,Completed
TX0019213,INV02737,125497,2024-08-13,10000,LUMPSUM,Tamil Nadu,Delhi,T30,62,F,5-10L,Completed
TX0019214,INV02737,119551,2025-07-19,10000,SIP,Tamil Nadu,Delhi,T30,62,F,5-10L,Completed
TX0019215,INV02737,120586,2024-04-08,50000,REDEMPTION,Tamil Nadu,Delhi,T30,62,F,5-10L,Completed
TX0019216,INV02737,120503,2024-07-05,2500,SIP,Tamil Nadu,Delhi,T30,62,F,5-10L,Completed
TX0019217,INV02737,118564,2024-12-12,1000,SIP,Tamil Nadu,Delhi,T30,62,F,5-10L,Completed
TX0019218,INV02737,119598,2023-01-24,10000,REDEMPTION,Tamil Nadu,Delhi,T30,62,F,5-10L,Completed
TX0019219,INV02738,120645,2022-08-11,2500,SIP,Bihar,Nagpur,T30,58,M,10-20L,Completed
TX0019220,INV02738,120727,2024-09-11,10000,SIP,Bihar,Nagpur,T30,58,M,10-20L,Completed
TX0019221,INV02738,118566,2022-10-22,1000,SIP,Bihar,Nagpur,T30,58,M,10-20L,Completed
TX0019222,INV02738,120850,2023-02-02,1000,SIP,Bihar,Nagpur,T30,58,M,10-20L,Completed
TX0019223,INV02738,120716,2024-01-20,25000,REDEMPTION,Bihar,Nagpur,T30,58,M,10-20L,Completed
TX0019224,INV02738,119600,2022-08-29,50000,REDEMPTION,Bihar,Nagpur,T30,58,M,10-20L,Completed
TX0019225,INV02738,119553,2026-03-02,1000,SIP,Bihar,Nagpur,T30,58,M,10-20L,Completed
TX0019226,INV02738,120725,2023-01-13,5000,SIP,Bihar,Nagpur,T30,58,M,10-20L,Completed
TX0019227,INV02739,120716,2023-11-02,1000,SIP,Bihar,Chennai,B30,35,M,>20L,Completed
TX0019228,INV02739,120505,2022-05-28,25000,LUMPSUM,Bihar,Chennai,B30,35,M,>20L,Completed
TX0019229,INV02739,120503,2023-07-03,2500,SIP,Bihar,Chennai,B30,35,M,>20L,Completed
TX0019230,INV02739,118632,2024-09-19,10000,LUMPSUM,Bihar,Chennai,B30,35,M,>20L,Completed
TX0019231,INV02739,119545,2025-12-08,500,SIP,Bihar,Chennai,B30,35,M,>20L,Completed
TX0019232,INV02739,118564,2023-02-28,10000,SIP,Bihar,Chennai,B30,35,M,>20L,Completed
TX0019233,INV02739,119600,2022-10-06,5000,SIP,Bihar,Chennai,B30,35,M,>20L,Completed
TX0019234,INV02739,119600,2024-07-16,1000,SIP,Bihar,Chennai,B30,35,M,>20L,Completed
TX0019235,INV02740,120716,2025-08-23,2500,SIP,Uttar Pradesh,Bhubaneswar,T30,42,M,5-10L,Completed
TX0019236,INV02740,125498,2024-10-31,10000,LUMPSUM,Uttar Pradesh,Bhubaneswar,T30,42,M,5-10L,Completed
TX0019237,INV02740,120586,2023-02-04,500,SIP,Uttar Pradesh,Bhubaneswar,T30,42,M,5-10L,Completed
TX0019238,INV02740,118743,2023-06-20,500,SIP,Uttar Pradesh,Bhubaneswar,T30,42,M,5-10L,Completed
TX0019239,INV02740,120848,2025-07-12,25000,REDEMPTION,Uttar Pradesh,Bhubaneswar,T30,42,M,5-10L,Completed
TX0019240,INV02740,120727,2022-10-18,2500,SIP,Uttar Pradesh,Bhubaneswar,T30,42,M,5-10L,Completed
TX0019241,INV02740,120848,2022-12-21,50000,LUMPSUM,Uttar Pradesh,Bhubaneswar,T30,42,M,5-10L,Completed
TX0019242,INV02740,120507,2026-04-06,5000,SIP,Uttar Pradesh,Bhubaneswar,T30,42,M,5-10L,Completed
TX0019243,INV02740,120845,2025-07-03,10000,SIP,Uttar Pradesh,Bhubaneswar,T30,42,M,5-10L,Completed
TX0019244,INV02741,119552,2022-03-13,2500,SIP,Gujarat,Coimbatore,T30,64,M,>20L,Completed
TX0019245,INV02741,119062,2024-10-06,2500,SIP,Gujarat,Coimbatore,T30,64,M,>20L,Completed
TX0019246,INV02741,118751,2023-02-28,2500,SIP,Gujarat,Coimbatore,T30,64,M,>20L,Completed
TX0019247,INV02741,125495,2022-03-13,1000,SIP,Gujarat,Coimbatore,T30,64,M,>20L,Completed
TX0019248,INV02741,120850,2025-03-03,2500,SIP,Gujarat,Coimbatore,T30,64,M,>20L,Completed
TX0019249,INV02741,119544,2022-08-05,2500,SIP,Gujarat,Coimbatore,T30,64,M,>20L,Completed
TX0019250,INV02741,120848,2026-04-09,2500,SIP,Gujarat,Coimbatore,T30,64,M,>20L,Completed
TX0019251,INV02741,120728,2025-02-22,2500,SIP,Gujarat,Coimbatore,T30,64,M,>20L,Completed
TX0019252,INV02741,119553,2023-03-23,1000,SIP,Gujarat,Coimbatore,T30,64,M,>20L,Completed
TX0019253,INV02742,118743,2025-12-24,1000,SIP,Telangana,Hyderabad,T30,41,M,5-10L,Completed
TX0019254,INV02742,120505,2026-02-17,2500,SIP,Telangana,Hyderabad,T30,41,M,5-10L,Completed
TX0019255,INV02742,120716,2022-03-24,500,SIP,Telangana,Hyderabad,T30,41,M,5-10L,Completed
TX0019256,INV02742,119551,2025-07-26,5000,SIP,Telangana,Hyderabad,T30,41,M,5-10L,Completed
TX0019257,INV02742,119438,2024-10-22,10000,SIP,Telangana,Hyderabad,T30,41,M,5-10L,Completed
TX0019258,INV02743,118559,2024-09-10,2500,SIP,Tamil Nadu,Bangalore,B30,41,F,<5L,Completed
TX0019259,INV02743,119564,2022-02-13,25000,REDEMPTION,Tamil Nadu,Bangalore,B30,41,F,<5L,Completed
TX0019260,INV02743,125494,2022-05-21,2500,SIP,Tamil Nadu,Bangalore,B30,41,F,<5L,Completed
TX0019261,INV02743,120845,2025-08-30,2500,SIP,Tamil Nadu,Bangalore,B30,41,F,<5L,Completed
TX0019262,INV02743,120716,2026-03-12,50000,LUMPSUM,Tamil Nadu,Bangalore,B30,41,F,<5L,Completed
TX0019263,INV02743,119437,2022-01-20,25000,LUMPSUM,Tamil Nadu,Bangalore,B30,41,F,<5L,Completed
TX0019264,INV02743,119600,2022-05-02,5000,REDEMPTION,Tamil Nadu,Bangalore,B30,41,F,<5L,Completed
TX0019265,INV02743,120716,2025-03-27,50000,LUMPSUM,Tamil Nadu,Bangalore,B30,41,F,<5L,Completed
TX0019266,INV02744,125497,2025-01-04,10000,SIP,Telangana,Lucknow,B30,63,M,<5L,Completed
TX0019267,INV02744,125495,2022-03-09,2500,SIP,Telangana,Lucknow,B30,63,M,<5L,Completed
TX0019268,INV02744,118743,2026-04-07,500,SIP,Telangana,Lucknow,B30,63,M,<5L,Completed
TX0019269,INV02744,120848,2022-04-15,1000,SIP,Telangana,Lucknow,B30,63,M,<5L,Completed
TX0019270,INV02744,120645,2025-10-16,2500,SIP,Telangana,Lucknow,B30,63,M,<5L,Completed
TX0019271,INV02744,119564,2025-06-10,50000,REDEMPTION,Telangana,Lucknow,B30,63,M,<5L,Completed
TX0019272,INV02745,119556,2022-01-22,1000,SIP,Gujarat,Jaipur,B30,48,M,5-10L,Completed
TX0019273,INV02745,119092,2024-11-26,2500,SIP,Gujarat,Jaipur,B30,48,M,5-10L,Completed
TX0019274,INV02745,120647,2022-01-10,1000,SIP,Gujarat,Jaipur,B30,48,M,5-10L,Completed
TX0019275,INV02745,118564,2022-10-07,5000,SIP,Gujarat,Jaipur,B30,48,M,5-10L,Completed
TX0019276,INV02745,118632,2022-10-12,2500,SIP,Gujarat,Jaipur,B30,48,M,5-10L,Completed
TX0019277,INV02745,120507,2026-04-20,25000,LUMPSUM,Gujarat,Jaipur,B30,48,M,5-10L,Completed
TX0019278,INV02746,120725,2025-05-03,5000,SIP,Haryana,Hyderabad,B30,54,F,5-10L,Completed
TX0019279,INV02746,120645,2025-12-03,10000,SIP,Haryana,Hyderabad,B30,54,F,5-10L,Completed
TX0019280,INV02746,119545,2022-05-27,1000,SIP,Haryana,Hyderabad,B30,54,F,5-10L,Completed
TX0019281,INV02746,119062,2022-12-19,2500,SIP,Haryana,Hyderabad,B30,54,F,5-10L,Completed
TX0019282,INV02746,119545,2023-01-04,2500,SIP,Haryana,Hyderabad,B30,54,F,5-10L,Completed
TX0019283,INV02746,125497,2022-10-09,10000,REDEMPTION,Haryana,Hyderabad,B30,54,F,5-10L,Completed
TX0019284,INV02746,120841,2023-09-29,500,SIP,Haryana,Hyderabad,B30,54,F,5-10L,Completed
TX0019285,INV02747,120841,2023-08-20,2500,SIP,West Bengal,Indore,B30,52,M,10-20L,Completed
TX0019286,INV02747,120606,2023-03-28,10000,LUMPSUM,West Bengal,Indore,B30,52,M,10-20L,Completed
TX0019287,INV02747,120728,2026-03-01,2500,SIP,West Bengal,Indore,B30,52,M,10-20L,Completed
TX0019288,INV02747,125494,2024-03-01,500,SIP,West Bengal,Indore,B30,52,M,10-20L,Completed
TX0019289,INV02747,120845,2022-04-05,10000,SIP,West Bengal,Indore,B30,52,M,10-20L,Completed
TX0019290,INV02747,119556,2023-10-04,1000,SIP,West Bengal,Indore,B30,52,M,10-20L,Completed
TX0019291,INV02747,120645,2025-05-01,50000,REDEMPTION,West Bengal,Indore,B30,52,M,10-20L,Completed
TX0019292,INV02748,119545,2026-04-04,10000,LUMPSUM,Punjab,Lucknow,T30,37,M,10-20L,Completed
TX0019293,INV02748,120505,2024-07-31,5000,SIP,Punjab,Lucknow,T30,37,M,10-20L,Completed
TX0019294,INV02748,119545,2024-08-02,1000,SIP,Punjab,Lucknow,T30,37,M,10-20L,Completed
TX0019295,INV02749,120503,2023-11-30,1000,SIP,Karnataka,Delhi,B30,28,M,<5L,Completed
TX0019296,INV02749,118564,2024-02-22,50000,LUMPSUM,Karnataka,Delhi,B30,28,M,<5L,Completed
TX0019297,INV02749,119556,2024-05-24,1000,SIP,Karnataka,Delhi,B30,28,M,<5L,Completed
TX0019298,INV02749,120642,2022-05-31,1000,SIP,Karnataka,Delhi,B30,28,M,<5L,Completed
TX0019299,INV02749,125498,2025-01-20,50000,LUMPSUM,Karnataka,Delhi,B30,28,M,<5L,Completed
TX0019300,INV02749,119545,2023-03-03,1000,SIP,Karnataka,Delhi,B30,28,M,<5L,Completed
TX0019301,INV02749,119564,2023-10-10,25000,LUMPSUM,Karnataka,Delhi,B30,28,M,<5L,Completed
TX0019302,INV02750,119564,2024-05-01,2500,SIP,Rajasthan,Patna,B30,37,F,<5L,Completed
TX0019303,INV02750,119552,2022-02-24,10000,LUMPSUM,Rajasthan,Patna,B30,37,F,<5L,Completed
TX0019304,INV02750,120852,2023-02-20,2500,SIP,Rajasthan,Patna,B30,37,F,<5L,Completed
TX0019305,INV02750,120848,2024-11-27,1000,SIP,Rajasthan,Patna,B30,37,F,<5L,Completed
TX0019306,INV02751,119544,2025-03-10,2500,SIP,Telangana,Delhi,B30,25,M,10-20L,Completed
TX0019307,INV02751,119438,2025-05-27,2500,SIP,Telangana,Delhi,B30,25,M,10-20L,Completed
TX0019308,INV02751,119564,2023-06-22,10000,SIP,Telangana,Delhi,B30,25,M,10-20L,Completed
TX0019309,INV02751,118632,2023-03-09,2500,SIP,Telangana,Delhi,B30,25,M,10-20L,Completed
TX0019310,INV02751,119062,2024-08-02,1000,SIP,Telangana,Delhi,B30,25,M,10-20L,Completed
TX0019311,INV02751,120505,2023-05-08,25000,LUMPSUM,Telangana,Delhi,B30,25,M,10-20L,Completed
TX0019312,INV02751,125498,2022-07-08,2500,SIP,Telangana,Delhi,B30,25,M,10-20L,Completed
TX0019313,INV02751,118751,2023-06-13,5000,SIP,Telangana,Delhi,B30,25,M,10-20L,Completed
TX0019314,INV02751,119544,2023-02-19,1000,SIP,Telangana,Delhi,B30,25,M,10-20L,Completed
TX0019315,INV02752,120845,2022-12-03,1000,SIP,Maharashtra,Kolkata,B30,24,F,5-10L,Completed
TX0019316,INV02752,119553,2026-02-03,1000,SIP,Maharashtra,Kolkata,B30,24,F,5-10L,Completed
TX0019317,INV02752,119552,2025-04-16,5000,SIP,Maharashtra,Kolkata,B30,24,F,5-10L,Completed
TX0019318,INV02752,120841,2023-07-08,50000,LUMPSUM,Maharashtra,Kolkata,B30,24,F,5-10L,Completed
TX0019319,INV02752,120725,2025-06-10,2500,SIP,Maharashtra,Kolkata,B30,24,F,5-10L,Completed
TX0019320,INV02752,120505,2023-10-11,5000,SIP,Maharashtra,Kolkata,B30,24,F,5-10L,Completed
TX0019321,INV02753,119062,2024-11-11,2500,SIP,Odisha,Nagpur,T30,51,F,<5L,Completed
TX0019322,INV02753,120845,2024-07-07,1000,SIP,Odisha,Nagpur,T30,51,F,<5L,Completed
TX0019323,INV02753,118743,2025-01-13,1000,SIP,Odisha,Nagpur,T30,51,F,<5L,Completed
TX0019324,INV02753,118564,2025-11-03,5000,SIP,Odisha,Nagpur,T30,51,F,<5L,Completed
TX0019325,INV02754,119545,2025-09-05,50000,LUMPSUM,Haryana,Delhi,T30,40,F,<5L,Completed
TX0019326,INV02754,120850,2025-07-27,25000,LUMPSUM,Haryana,Delhi,T30,40,F,<5L,Completed
TX0019327,INV02754,120716,2024-07-19,25000,LUMPSUM,Haryana,Delhi,T30,40,F,<5L,Completed
TX0019328,INV02754,119062,2022-01-04,2500,SIP,Haryana,Delhi,T30,40,F,<5L,Completed
TX0019329,INV02754,119545,2025-06-26,50000,LUMPSUM,Haryana,Delhi,T30,40,F,<5L,Completed
TX0019330,INV02755,119556,2023-01-11,1000,SIP,Haryana,Lucknow,T30,48,M,<5L,Pending
TX0019331,INV02755,120645,2023-09-30,500,SIP,Haryana,Lucknow,T30,48,M,<5L,Pending
TX0019332,INV02755,125494,2022-06-26,1000,SIP,Haryana,Lucknow,T30,48,M,<5L,Pending
TX0019333,INV02755,118632,2023-05-19,25000,REDEMPTION,Haryana,Lucknow,T30,48,M,<5L,Pending
TX0019334,INV02755,119552,2022-12-02,5000,SIP,Haryana,Lucknow,T30,48,M,<5L,Pending
TX0019335,INV02756,125495,2022-05-26,2500,SIP,Karnataka,Ahmedabad,B30,50,M,>20L,Completed
TX0019336,INV02756,120642,2023-01-24,250000,LUMPSUM,Karnataka,Ahmedabad,B30,50,M,>20L,Completed
TX0019337,INV02756,120728,2025-02-16,10000,SIP,Karnataka,Ahmedabad,B30,50,M,>20L,Completed
TX0019338,INV02757,118751,2024-08-03,5000,SIP,Uttar Pradesh,Coimbatore,T30,38,F,<5L,Completed
TX0019339,INV02757,118751,2023-09-22,2500,SIP,Uttar Pradesh,Coimbatore,T30,38,F,<5L,Completed
TX0019340,INV02757,120727,2022-04-16,1000,SIP,Uttar Pradesh,Coimbatore,T30,38,F,<5L,Completed
TX0019341,INV02757,119544,2022-06-17,100000,LUMPSUM,Uttar Pradesh,Coimbatore,T30,38,F,<5L,Completed
TX0019342,INV02757,118559,2022-07-16,2500,SIP,Uttar Pradesh,Coimbatore,T30,38,F,<5L,Completed
TX0019343,INV02757,119437,2026-03-20,500,SIP,Uttar Pradesh,Coimbatore,T30,38,F,<5L,Completed
TX0019344,INV02757,119438,2024-09-12,2500,SIP,Uttar Pradesh,Coimbatore,T30,38,F,<5L,Completed
TX0019345,INV02757,120841,2024-09-16,50000,REDEMPTION,Uttar Pradesh,Coimbatore,T30,38,F,<5L,Completed
TX0019346,INV02758,120507,2023-12-03,5000,SIP,Tamil Nadu,Mumbai,B30,22,M,5-10L,Completed
TX0019347,INV02758,118559,2025-12-16,25000,LUMPSUM,Tamil Nadu,Mumbai,B30,22,M,5-10L,Completed
TX0019348,INV02758,119551,2023-08-19,2500,SIP,Tamil Nadu,Mumbai,B30,22,M,5-10L,Completed
TX0019349,INV02758,120586,2024-09-28,25000,LUMPSUM,Tamil Nadu,Mumbai,B30,22,M,5-10L,Completed
TX0019350,INV02758,119062,2024-09-08,50000,LUMPSUM,Tamil Nadu,Mumbai,B30,22,M,5-10L,Completed
TX0019351,INV02759,120841,2024-06-08,500,SIP,Bihar,Lucknow,B30,42,M,<5L,Completed
TX0019352,INV02759,119438,2023-07-13,1000,SIP,Bihar,Lucknow,B30,42,M,<5L,Completed
TX0019353,INV02759,118743,2025-07-15,1000,SIP,Bihar,Lucknow,B30,42,M,<5L,Completed
TX0019354,INV02759,119062,2022-02-17,25000,LUMPSUM,Bihar,Lucknow,B30,42,M,<5L,Completed
TX0019355,INV02759,119598,2022-05-01,500,SIP,Bihar,Lucknow,B30,42,M,<5L,Completed
TX0019356,INV02759,120728,2026-04-30,2500,SIP,Bihar,Lucknow,B30,42,M,<5L,Completed
TX0019357,INV02760,120852,2025-02-09,10000,LUMPSUM,Tamil Nadu,Patna,T30,54,M,>20L,Completed
TX0019358,INV02760,119553,2024-01-30,1000,SIP,Tamil Nadu,Patna,T30,54,M,>20L,Completed
TX0019359,INV02760,120647,2025-06-11,500,SIP,Tamil Nadu,Patna,T30,54,M,>20L,Completed
TX0019360,INV02760,119092,2025-05-27,50000,LUMPSUM,Tamil Nadu,Patna,T30,54,M,>20L,Completed
TX0019361,INV02760,120505,2023-02-13,1000,SIP,Tamil Nadu,Patna,T30,54,M,>20L,Completed
TX0019362,INV02760,120845,2026-01-25,1000,SIP,Tamil Nadu,Patna,T30,54,M,>20L,Completed
TX0019363,INV02760,119545,2022-01-07,500,SIP,Tamil Nadu,Patna,T30,54,M,>20L,Completed
TX0019364,INV02760,125498,2025-01-28,1000,SIP,Tamil Nadu,Patna,T30,54,M,>20L,Completed
TX0019365,INV02760,125497,2025-09-11,10000,SIP,Tamil Nadu,Patna,T30,54,M,>20L,Completed
TX0019366,INV02761,120642,2025-10-02,10000,LUMPSUM,Uttar Pradesh,Bhopal,B30,46,M,5-10L,Completed
TX0019367,INV02761,119544,2024-08-22,1000,SIP,Uttar Pradesh,Bhopal,B30,46,M,5-10L,Completed
TX0019368,INV02761,120852,2025-10-03,2500,SIP,Uttar Pradesh,Bhopal,B30,46,M,5-10L,Completed
TX0019369,INV02761,125497,2025-01-20,1000,SIP,Uttar Pradesh,Bhopal,B30,46,M,5-10L,Completed
TX0019370,INV02761,120606,2023-12-16,10000,REDEMPTION,Uttar Pradesh,Bhopal,B30,46,M,5-10L,Completed
TX0019371,INV02762,120642,2023-05-27,2500,SIP,Punjab,Pune,B30,32,F,>20L,Completed
TX0019372,INV02762,125498,2024-06-29,5000,REDEMPTION,Punjab,Pune,B30,32,F,>20L,Completed
TX0019373,INV02762,120642,2024-11-30,5000,SIP,Punjab,Pune,B30,32,F,>20L,Completed
TX0019374,INV02762,120647,2023-01-15,1000,SIP,Punjab,Pune,B30,32,F,>20L,Completed
TX0019375,INV02762,125494,2023-04-06,50000,LUMPSUM,Punjab,Pune,B30,32,F,>20L,Completed
TX0019376,INV02762,118751,2023-07-16,25000,LUMPSUM,Punjab,Pune,B30,32,F,>20L,Completed
TX0019377,INV02763,119437,2022-08-02,5000,SIP,Tamil Nadu,Indore,B30,56,F,5-10L,Completed
TX0019378,INV02763,118559,2023-08-28,500,SIP,Tamil Nadu,Indore,B30,56,F,5-10L,Completed
TX0019379,INV02763,119545,2024-07-29,10000,LUMPSUM,Tamil Nadu,Indore,B30,56,F,5-10L,Completed
TX0019380,INV02763,120845,2024-09-22,10000,LUMPSUM,Tamil Nadu,Indore,B30,56,F,5-10L,Completed
TX0019381,INV02763,120716,2025-11-15,2500,SIP,Tamil Nadu,Indore,B30,56,F,5-10L,Completed
TX0019382,INV02763,119598,2025-03-04,1000,SIP,Tamil Nadu,Indore,B30,56,F,5-10L,Completed
TX0019383,INV02763,119552,2022-03-17,2500,SIP,Tamil Nadu,Indore,B30,56,F,5-10L,Completed
TX0019384,INV02763,120725,2023-05-07,2500,SIP,Tamil Nadu,Indore,B30,56,F,5-10L,Completed
TX0019385,INV02763,119092,2024-09-03,10000,REDEMPTION,Tamil Nadu,Indore,B30,56,F,5-10L,Completed
TX0019386,INV02764,118564,2025-01-08,25000,REDEMPTION,Haryana,Patna,T30,57,F,5-10L,Completed
TX0019387,INV02764,119553,2022-09-17,500,SIP,Haryana,Patna,T30,57,F,5-10L,Completed
TX0019388,INV02764,118559,2025-01-24,1000,SIP,Haryana,Patna,T30,57,F,5-10L,Completed
TX0019389,INV02764,118632,2024-06-12,10000,REDEMPTION,Haryana,Patna,T30,57,F,5-10L,Completed
TX0019390,INV02764,120850,2026-03-22,500,SIP,Haryana,Patna,T30,57,F,5-10L,Completed
TX0019391,INV02764,120841,2025-03-05,2500,SIP,Haryana,Patna,T30,57,F,5-10L,Completed
TX0019392,INV02765,119552,2024-02-14,10000,SIP,Gujarat,Jaipur,T30,60,M,10-20L,Pending
TX0019393,INV02765,120716,2022-09-02,1000,SIP,Gujarat,Jaipur,T30,60,M,10-20L,Pending
TX0019394,INV02765,120606,2024-04-07,250000,LUMPSUM,Gujarat,Jaipur,T30,60,M,10-20L,Pending
TX0019395,INV02765,120647,2025-07-24,2500,SIP,Gujarat,Jaipur,T30,60,M,10-20L,Pending
TX0019396,INV02765,119437,2023-09-07,1000,SIP,Gujarat,Jaipur,T30,60,M,10-20L,Pending
TX0019397,INV02765,120850,2024-03-11,1000,SIP,Gujarat,Jaipur,T30,60,M,10-20L,Pending
TX0019398,INV02765,120645,2022-12-04,10000,SIP,Gujarat,Jaipur,T30,60,M,10-20L,Pending
TX0019399,INV02765,120507,2024-03-06,10000,REDEMPTION,Gujarat,Jaipur,T30,60,M,10-20L,Pending
TX0019400,INV02765,118566,2023-11-28,50000,REDEMPTION,Gujarat,Jaipur,T30,60,M,10-20L,Pending
TX0019401,INV02765,125497,2022-05-01,1000,SIP,Gujarat,Jaipur,T30,60,M,10-20L,Pending
TX0019402,INV02765,120503,2022-04-28,10000,LUMPSUM,Gujarat,Jaipur,T30,60,M,10-20L,Pending
TX0019403,INV02765,119438,2023-05-28,10000,SIP,Gujarat,Jaipur,T30,60,M,10-20L,Pending
TX0019404,INV02766,119437,2025-03-12,25000,LUMPSUM,Kerala,Hyderabad,B30,49,F,>20L,Completed
TX0019405,INV02766,120852,2022-07-21,10000,SIP,Kerala,Hyderabad,B30,49,F,>20L,Completed
TX0019406,INV02766,118559,2022-07-22,1000,SIP,Kerala,Hyderabad,B30,49,F,>20L,Completed
TX0019407,INV02766,120507,2022-03-29,5000,SIP,Kerala,Hyderabad,B30,49,F,>20L,Completed
TX0019408,INV02766,120841,2023-10-25,2500,SIP,Kerala,Hyderabad,B30,49,F,>20L,Completed
TX0019409,INV02766,118559,2024-04-28,2500,SIP,Kerala,Hyderabad,B30,49,F,>20L,Completed
TX0019410,INV02767,119564,2022-11-18,100000,LUMPSUM,Uttar Pradesh,Hyderabad,T30,41,M,<5L,Completed
TX0019411,INV02767,119438,2025-02-14,1000,SIP,Uttar Pradesh,Hyderabad,T30,41,M,<5L,Completed
TX0019412,INV02768,119556,2025-11-11,50000,LUMPSUM,Telangana,Delhi,T30,60,M,5-10L,Completed
TX0019413,INV02768,120642,2023-02-16,500,SIP,Telangana,Delhi,T30,60,M,5-10L,Completed
TX0019414,INV02768,120727,2025-08-01,10000,LUMPSUM,Telangana,Delhi,T30,60,M,5-10L,Completed
TX0019415,INV02768,120505,2025-11-02,10000,LUMPSUM,Telangana,Delhi,T30,60,M,5-10L,Completed
TX0019416,INV02768,125498,2023-07-13,1000,SIP,Telangana,Delhi,T30,60,M,5-10L,Completed
TX0019417,INV02768,119062,2025-04-23,50000,LUMPSUM,Telangana,Delhi,T30,60,M,5-10L,Completed
TX0019418,INV02768,120645,2023-11-03,25000,LUMPSUM,Telangana,Delhi,T30,60,M,5-10L,Completed
TX0019419,INV02768,120642,2023-11-05,500,SIP,Telangana,Delhi,T30,60,M,5-10L,Completed
TX0019420,INV02769,119437,2023-09-11,500,SIP,Uttar Pradesh,Jaipur,T30,64,F,>20L,Completed
TX0019421,INV02769,120505,2022-08-06,100000,LUMPSUM,Uttar Pradesh,Jaipur,T30,64,F,>20L,Completed
TX0019422,INV02769,119553,2025-10-23,1000,SIP,Uttar Pradesh,Jaipur,T30,64,F,>20L,Completed
TX0019423,INV02769,119598,2022-03-09,1000,SIP,Uttar Pradesh,Jaipur,T30,64,F,>20L,Completed
TX0019424,INV02769,125495,2025-08-07,1000,SIP,Uttar Pradesh,Jaipur,T30,64,F,>20L,Completed
TX0019425,INV02770,118751,2024-05-21,1000,SIP,Kerala,Bangalore,B30,46,M,5-10L,Completed
TX0019426,INV02770,120586,2025-08-03,500,SIP,Kerala,Bangalore,B30,46,M,5-10L,Completed
TX0019427,INV02770,118743,2022-05-08,5000,SIP,Kerala,Bangalore,B30,46,M,5-10L,Completed
TX0019428,INV02770,119544,2024-01-23,1000,SIP,Kerala,Bangalore,B30,46,M,5-10L,Completed
TX0019429,INV02770,120845,2025-07-10,25000,LUMPSUM,Kerala,Bangalore,B30,46,M,5-10L,Completed
TX0019430,INV02770,120642,2026-03-19,5000,SIP,Kerala,Bangalore,B30,46,M,5-10L,Completed
TX0019431,INV02770,119437,2022-05-02,10000,REDEMPTION,Kerala,Bangalore,B30,46,M,5-10L,Completed
TX0019432,INV02771,118559,2022-06-24,2500,SIP,Tamil Nadu,Nagpur,B30,29,F,>20L,Completed
TX0019433,INV02771,119553,2025-07-22,2500,SIP,Tamil Nadu,Nagpur,B30,29,F,>20L,Completed
TX0019434,INV02771,118632,2025-10-09,500,SIP,Tamil Nadu,Nagpur,B30,29,F,>20L,Completed
TX0019435,INV02771,118743,2024-06-09,1000,SIP,Tamil Nadu,Nagpur,B30,29,F,>20L,Completed
TX0019436,INV02771,120503,2023-01-27,10000,REDEMPTION,Tamil Nadu,Nagpur,B30,29,F,>20L,Completed
TX0019437,INV02771,119545,2022-12-28,5000,SIP,Tamil Nadu,Nagpur,B30,29,F,>20L,Completed
TX0019438,INV02772,120848,2025-11-16,500,SIP,Kerala,Coimbatore,B30,53,M,10-20L,Completed
TX0019439,INV02772,120507,2025-03-31,25000,LUMPSUM,Kerala,Coimbatore,B30,53,M,10-20L,Completed
TX0019440,INV02772,119062,2025-07-15,500,SIP,Kerala,Coimbatore,B30,53,M,10-20L,Completed
TX0019441,INV02772,120850,2023-12-01,50000,LUMPSUM,Kerala,Coimbatore,B30,53,M,10-20L,Completed
TX0019442,INV02772,119437,2024-03-27,5000,REDEMPTION,Kerala,Coimbatore,B30,53,M,10-20L,Completed
TX0019443,INV02772,125497,2023-08-19,2500,SIP,Kerala,Coimbatore,B30,53,M,10-20L,Completed
TX0019444,INV02772,120845,2025-04-03,50000,LUMPSUM,Kerala,Coimbatore,B30,53,M,10-20L,Completed
TX0019445,INV02772,118564,2026-01-30,500,SIP,Kerala,Coimbatore,B30,53,M,10-20L,Completed
TX0019446,INV02772,119556,2025-11-26,500,SIP,Kerala,Coimbatore,B30,53,M,10-20L,Completed
TX0019447,INV02772,120642,2024-06-17,25000,REDEMPTION,Kerala,Coimbatore,B30,53,M,10-20L,Completed
TX0019448,INV02772,120606,2024-09-12,5000,SIP,Kerala,Coimbatore,B30,53,M,10-20L,Completed
TX0019449,INV02772,120586,2024-11-10,2500,SIP,Kerala,Coimbatore,B30,53,M,10-20L,Completed
TX0019450,INV02773,120841,2023-07-15,10000,REDEMPTION,Delhi,Jaipur,T30,41,M,5-10L,Completed
