investor_id,sip_transactions,first_sip_date,last_sip_date,avg_gap_days,max_gap_days,at_risk
INV02622,6,2023-01-24,2025-12-22,212.6,408,True
INV02626,6,2022-03-24,2025-09-27,256.6,564,True
INV02628,8,2022-08-06,2026-04-13,192.28571428571428,486,True
INV02629,6,2022-05-21,2026-04-24,286.8,418,True
INV02632,6,2022-04-09,2025-12-27,271.6,660,True
INV02635,6,2022-02-01,2025-12-15,282.6,552,True
INV02636,6,2022-02-10,2026-02-23,294.8,624,True
INV02639,8,2022-03-27,2025-11-25,191.28571428571428,844,True
INV02640,6,2022-12-08,2026-05-06,249.0,496,True
INV02646,8,2022-06-08,2026-05-09,204.42857142857142,607,True
INV02648,8,2022-04-26,2026-04-14,207.0,531,True
INV02653,8,2022-02-17,2025-05-10,168.28571428571428,319,True
INV02655,9,2022-03-17,2026-02-12,178.5,436,True
INV02657,6,2022-10-06,2025-09-04,212.8,375,True
INV02668,6,2023-06-07,2025-11-30,181.4,286,True
INV02669,6,2023-03-05,2026-01-05,207.4,505,True
INV02673,7,2022-05-03,2025-11-17,215.66666666666666,523,True
INV02676,7,2022-02-05,2026-03-20,250.66666666666666,425,True
INV02679,8,2022-01-19,2026-02-10,211.85714285714286,528,True
INV02685,6,2022-02-17,2025-07-19,249.6,629,True
INV02688,8,2022-11-01,2026-01-12,166.85714285714286,306,True
INV02689,8,2022-02-13,2025-12-10,199.42857142857142,402,True
INV02692,9,2022-02-22,2026-04-29,190.875,487,True
INV02696,6,2022-08-08,2025-12-25,247.0,392,True
INV02699,6,2022-01-21,2026-03-05,300.8,824,True
INV02700,6,2022-11-26,2026-01-10,228.2,481,True
INV02703,9,2022-11-19,2026-01-10,143.5,409,True
INV02704,6,2022-07-14,2025-05-05,205.2,264,True
INV02705,6,2022-08-31,2025-01-03,171.2,275,True
INV02707,8,2023-07-18,2026-02-06,133.42857142857142,368,True
INV02708,7,2022-12-08,2026-04-28,206.16666666666666,322,True
INV02710,6,2022-01-11,2026-02-22,300.6,924,True
INV02711,6,2022-05-09,2026-02-22,277.0,673,True
INV02720,9,2022-01-03,2026-04-20,196.0,665,True
INV02721,7,2022-03-08,2025-11-14,224.5,527,True
INV02722,6,2022-08-06,2025-04-08,195.2,630,True
INV02724,7,2022-11-04,2026-03-23,205.83333333333334,441,True
INV02725,6,2022-09-02,2025-06-23,205.0,378,True
INV02726,9,2022-09-15,2026-05-14,167.125,505,True
INV02729,9,2022-04-24,2025-02-26,129.875,337,True
INV02731,6,2022-07-08,2026-03-12,268.6,693,True
INV02734,7,2022-02-06,2026-02-12,244.5,369,True
INV02735,12,2022-07-15,2026-05-12,127.0,646,True
INV02738,6,2022-08-11,2026-03-02,259.8,587,True
INV02739,6,2022-10-06,2025-12-08,231.8,510,True
INV02740,6,2022-10-18,2026-04-06,253.2,744,True
INV02741,8,2022-03-13,2026-04-09,212.57142857142858,563,True
INV02746,6,2022-05-27,2025-12-03,257.2,582,True
INV02751,8,2022-07-08,2025-05-27,150.57142857142858,407,True
INV02757,6,2022-04-16,2026-03-20,286.8,554,True
INV02760,7,2022-01-07,2026-01-25,246.5,402,True
INV02763,6,2022-03-17,2025-11-15,267.8,554,True
INV02765,8,2022-05-01,2025-07-24,168.57142857142858,500,True
INV02772,7,2023-08-19,2026-01-30,149.16666666666666,390,True
INV02773,6,2022-09-08,2026-03-24,258.6,450,True
INV02774,6,2023-04-03,2025-08-21,174.2,383,True
INV02782,6,2022-06-11,2025-11-27,253.0,351,True
INV02784,7,2023-03-16,2025-12-14,167.33333333333334,516,True
INV02791,8,2022-09-14,2026-02-23,179.71428571428572,378,True
INV02796,7,2022-06-20,2025-03-13,166.16666666666666,303,True
INV02798,6,2022-08-02,2025-09-16,228.2,653,True
INV02799,8,2022-03-17,2026-04-02,211.0,568,True
INV02800,6,2023-02-15,2026-01-15,213.0,326,True
INV02804,6,2024-03-04,2026-05-06,158.6,359,True
INV02805,7,2022-05-31,2025-05-02,177.83333333333334,486,True
INV02808,8,2022-11-11,2025-04-14,126.42857142857143,351,True
INV02813,6,2022-02-27,2026-02-03,287.4,706,True
INV02822,6,2024-01-06,2026-05-17,172.4,341,True
INV02826,8,2022-08-19,2026-03-09,185.42857142857142,401,True
INV02828,7,2023-08-23,2026-03-20,156.66666666666666,387,True
INV02831,7,2022-11-03,2025-09-21,175.5,257,True
INV02832,8,2022-05-20,2026-04-01,201.71428571428572,436,True
INV02834,7,2022-03-11,2024-10-15,158.16666666666666,683,True
INV02836,6,2023-08-19,2024-12-20,97.8,326,True
INV02837,9,2022-02-06,2026-05-04,193.5,337,True
INV02842,6,2023-01-08,2026-03-08,231.0,448,True
INV02844,6,2022-05-13,2024-08-27,167.4,691,True
INV02845,6,2022-10-26,2026-03-18,247.8,821,True
INV02846,8,2022-05-18,2026-05-12,207.85714285714286,435,True
INV02847,6,2022-04-30,2025-11-30,262.0,692,True
INV02848,6,2022-02-26,2025-08-19,254.0,372,True
INV02849,10,2022-03-01,2025-12-01,152.33333333333334,685,True
INV02854,9,2022-01-10,2025-06-17,156.75,399,True
INV02858,7,2022-01-20,2025-02-22,188.16666666666666,613,True
INV02860,6,2022-06-08,2026-03-24,277.0,522,True
INV02863,7,2022-06-12,2025-07-28,190.33333333333334,409,True
INV02866,8,2023-04-13,2025-11-08,134.28571428571428,307,True
INV02872,6,2023-04-29,2025-10-03,177.6,501,True
INV02873,7,2022-05-15,2024-05-22,123.0,333,True
INV02874,10,2022-05-17,2025-10-26,139.77777777777777,350,True
INV02876,6,2022-10-19,2026-02-05,241.0,654,True
INV02878,6,2022-05-11,2026-02-16,275.4,572,True
INV02879,8,2022-09-20,2026-05-01,188.42857142857142,491,True
INV02880,9,2022-01-14,2026-04-24,195.125,518,True
INV02881,7,2022-01-11,2025-04-10,197.5,351,True
INV02885,6,2023-04-14,2025-08-23,172.4,591,True
INV02887,8,2022-07-30,2025-08-01,156.85714285714286,364,True
INV02889,8,2023-11-01,2026-05-05,130.85714285714286,246,True
INV02891,6,2022-05-12,2023-06-22,81.2,190,True
INV02892,8,2023-08-21,2025-11-19,117.28571428571429,390,True
INV02896,6,2022-03-21,2024-11-27,196.4,409,True
INV02897,7,2022-12-13,2025-07-18,158.0,574,True
INV02898,10,2023-01-22,2025-11-21,114.88888888888889,320,True
INV02899,6,2023-06-06,2026-04-29,211.6,523,True
INV02900,6,2022-03-11,2025-04-10,225.2,466,True
INV02904,7,2022-01-18,2025-10-04,225.83333333333334,497,True
INV02908,6,2023-02-28,2026-05-05,232.4,382,True
INV02909,7,2022-03-24,2025-01-27,173.33333333333334,566,True
INV02913,7,2022-01-16,2026-02-16,248.66666666666666,426,True
INV02916,7,2022-10-04,2025-08-02,172.16666666666666,398,True
INV02918,6,2022-10-10,2025-08-27,210.4,446,True
INV02924,7,2022-06-05,2026-04-26,236.83333333333334,559,True
INV02925,8,2022-12-02,2025-10-19,150.28571428571428,329,True
INV02926,7,2022-06-28,2026-01-30,218.66666666666666,702,True
INV02933,8,2022-02-04,2026-03-31,216.57142857142858,940,True
INV02935,7,2023-12-16,2026-05-14,146.66666666666666,345,True
INV02940,6,2022-01-02,2024-09-28,200.0,603,True
INV02942,6,2023-06-15,2026-05-15,213.0,335,True
INV02943,6,2023-01-24,2025-10-21,200.2,403,True
INV02946,7,2022-03-21,2024-11-17,162.0,473,True
INV02950,7,2022-01-01,2025-01-07,183.66666666666666,388,True
INV02953,6,2023-08-03,2026-03-14,190.8,342,True
INV02954,6,2023-02-03,2026-03-17,227.6,457,True
INV02958,10,2023-05-10,2026-04-30,120.66666666666667,248,True
INV02960,8,2022-08-10,2026-04-26,193.57142857142858,430,True
INV02967,7,2022-01-30,2026-01-14,240.83333333333334,408,True
INV02969,7,2022-05-24,2025-09-20,202.5,777,True
INV02972,9,2022-12-15,2026-04-28,153.75,635,True
INV02975,7,2022-01-12,2025-01-30,185.66666666666666,626,True
INV02976,8,2022-01-10,2025-10-14,196.14285714285714,592,True
INV02977,6,2023-09-17,2025-09-24,147.6,508,True
INV02978,6,2022-02-03,2025-04-01,230.6,500,True
INV02980,7,2022-10-16,2025-02-07,140.83333333333334,252,True
INV02983,6,2023-09-01,2026-03-23,186.8,340,True
INV02986,7,2022-06-16,2026-01-18,218.66666666666666,441,True
INV02989,7,2022-11-15,2025-07-10,161.33333333333334,615,True
INV02990,9,2022-08-06,2026-01-23,158.25,426,True
INV02991,7,2022-07-11,2025-10-25,200.33333333333334,515,True
INV02992,6,2022-06-26,2026-03-24,273.4,812,True
INV02999,7,2022-03-03,2025-02-19,180.66666666666666,561,True
INV03005,8,2022-02-08,2025-12-21,201.71428571428572,393,True
INV03006,6,2022-01-15,2024-08-23,190.2,552,True
INV03007,6,2022-01-01,2025-10-22,278.0,473,True
INV03010,7,2022-05-19,2025-12-01,215.33333333333334,458,True
INV03012,7,2022-05-01,2026-03-27,237.66666666666666,470,True
INV03014,6,2022-06-19,2025-11-17,249.4,536,True
INV03016,9,2022-03-02,2026-03-17,184.5,569,True
INV03022,6,2022-11-20,2025-05-11,180.6,343,True
INV03023,7,2022-02-11,2026-01-07,237.66666666666666,451,True
INV03024,8,2022-01-12,2025-03-12,165.0,322,True
INV03025,7,2022-08-20,2026-03-27,219.16666666666666,601,True
INV03030,8,2022-01-17,2025-07-13,181.85714285714286,770,True
INV03031,7,2022-04-15,2025-12-16,223.5,590,True
INV03034,7,2022-01-27,2026-02-12,246.16666666666666,403,True
INV03037,6,2022-03-23,2026-05-11,302.0,623,True
INV03041,7,2022-05-23,2026-01-19,222.83333333333334,435,True
INV03045,7,2022-09-11,2025-10-04,186.5,578,True
INV03052,6,2022-01-01,2025-04-09,238.8,794,True
INV03054,6,2022-09-24,2025-01-14,168.6,492,True
INV03057,7,2022-01-26,2026-01-26,243.5,354,True
INV03064,6,2022-04-22,2025-05-02,221.2,588,True
INV03065,6,2022-04-01,2025-04-25,224.0,537,True
INV03073,6,2022-02-08,2026-02-21,294.8,631,True
INV03077,6,2023-01-18,2026-03-10,229.4,516,True
INV03084,7,2023-06-18,2026-02-20,163.0,467,True
INV03085,6,2022-02-06,2026-05-03,309.4,397,True
INV03086,6,2022-07-30,2026-05-14,276.8,451,True
INV03091,6,2022-05-28,2025-12-30,262.4,680,True
INV03094,6,2022-06-15,2026-01-04,259.8,350,True
INV03095,6,2022-08-06,2024-10-20,161.2,341,True
INV03096,8,2022-01-14,2026-04-03,220.0,578,True
INV03098,7,2022-03-02,2025-01-27,177.0,366,True
INV03099,8,2022-03-30,2026-04-25,212.42857142857142,377,True
INV03102,7,2022-01-06,2026-04-14,259.8333333333333,866,True
INV03105,7,2022-07-16,2026-02-15,218.33333333333334,524,True
INV03108,8,2022-02-04,2025-12-06,200.14285714285714,545,True
INV03112,7,2023-09-09,2025-06-05,105.83333333333333,436,True
INV03113,7,2022-01-02,2024-07-24,155.66666666666666,259,True
INV03115,12,2022-04-30,2026-05-14,134.0909090909091,573,True
INV03131,6,2022-06-22,2025-12-17,254.8,402,True
INV03132,6,2022-12-20,2026-02-23,232.2,305,True
INV03135,7,2022-04-15,2025-05-27,189.66666666666666,449,True
INV03140,6,2022-11-13,2025-07-12,194.4,578,True
INV03142,9,2022-06-12,2026-05-03,177.625,619,True
INV03143,8,2022-05-19,2026-02-14,195.28571428571428,389,True
INV03147,6,2022-03-27,2024-05-09,154.8,285,True
INV03151,7,2022-10-21,2025-08-15,171.5,346,True
INV03153,6,2022-02-05,2026-01-09,286.8,795,True
INV03154,8,2022-02-26,2026-04-09,214.71428571428572,856,True
INV03156,7,2022-02-03,2026-01-25,242.0,621,True
INV03160,8,2022-01-02,2026-03-25,220.42857142857142,363,True
INV03164,7,2022-02-23,2026-02-13,241.83333333333334,531,True
INV03167,6,2022-07-01,2026-01-05,256.8,708,True
INV03168,9,2022-07-12,2026-04-22,172.5,576,True
INV03172,7,2022-02-14,2026-04-28,255.66666666666666,565,True
INV03176,6,2022-03-20,2026-03-18,291.8,411,True
INV03178,7,2022-11-19,2026-03-08,200.83333333333334,403,True
INV03179,11,2022-09-12,2026-01-03,120.9,456,True
INV03183,10,2022-05-04,2026-01-23,151.11111111111111,349,True
INV03184,6,2023-02-20,2025-10-29,196.4,389,True
INV03186,6,2022-02-03,2026-03-06,298.4,618,True
INV03188,8,2022-08-11,2026-02-07,182.28571428571428,504,True
INV03196,8,2022-09-18,2025-03-15,129.85714285714286,292,True
INV03198,7,2022-09-10,2025-04-21,159.0,559,True
INV03199,6,2022-03-05,2025-04-08,226.0,682,True
INV03202,6,2022-06-18,2025-07-16,224.8,628,True
INV03206,7,2022-11-19,2025-11-04,180.16666666666666,487,True
INV03209,8,2022-08-21,2026-04-09,189.57142857142858,649,True
INV03211,7,2023-09-11,2025-12-21,138.66666666666666,509,True
INV03222,7,2022-05-29,2025-08-24,197.16666666666666,324,True
INV03223,10,2022-03-15,2026-05-03,167.77777777777777,368,True
INV03228,6,2022-06-14,2025-10-03,241.4,416,True
INV03230,7,2022-03-17,2025-09-24,214.5,409,True
INV03231,7,2022-07-01,2026-02-25,222.5,600,True
INV03234,9,2022-09-09,2025-10-08,140.625,339,True
INV03235,7,2022-04-04,2025-09-27,212.0,446,True
INV03237,6,2022-02-24,2026-03-12,295.4,578,True
INV03241,10,2022-02-06,2026-05-03,171.88888888888889,531,True
INV03244,6,2022-01-12,2024-11-17,208.0,320,True
INV03245,7,2022-06-02,2026-03-04,228.5,429,True
INV03251,7,2022-04-18,2026-03-21,238.83333333333334,414,True
INV03255,9,2022-10-09,2026-03-03,155.125,460,True
INV03256,10,2022-04-22,2025-03-01,116.0,317,True
INV03258,6,2022-05-30,2026-04-06,281.4,675,True
INV03262,8,2022-05-06,2026-02-23,198.42857142857142,431,True
INV03263,7,2023-06-29,2025-04-11,108.66666666666667,284,True
INV03265,6,2022-03-14,2024-07-29,173.6,300,True
INV03269,7,2023-11-23,2026-02-13,135.5,471,True
INV03271,10,2022-09-30,2026-05-08,146.22222222222223,375,True
INV03272,6,2023-02-02,2026-04-29,236.4,583,True
INV03273,8,2023-01-09,2026-02-19,162.42857142857142,322,True
INV03276,6,2022-02-02,2026-03-29,303.2,610,True
INV03277,7,2022-08-29,2026-01-28,208.0,481,True
INV03279,6,2022-08-18,2026-03-17,261.4,734,True
INV03282,7,2022-06-09,2025-10-10,203.16666666666666,648,True
INV03284,6,2022-07-18,2025-02-13,188.2,436,True
INV03285,10,2022-04-10,2025-09-06,138.33333333333334,302,True
INV03287,6,2023-09-10,2025-07-04,132.6,288,True
INV03289,8,2022-02-05,2026-02-23,211.28571428571428,455,True
INV03290,6,2022-08-22,2025-02-26,183.8,453,True
INV03293,6,2022-01-22,2025-12-21,285.8,544,True
INV03294,6,2022-07-28,2025-11-09,240.0,656,True
INV03305,7,2022-02-17,2026-01-20,238.83333333333334,427,True
INV03308,6,2022-05-21,2025-09-23,244.2,514,True
INV03310,7,2022-10-02,2026-03-26,211.83333333333334,467,True
INV03312,6,2022-02-20,2026-04-27,305.4,429,True
INV03315,8,2022-07-14,2026-01-04,181.42857142857142,275,True
INV03317,6,2023-04-13,2026-02-26,210.0,296,True
INV03319,7,2022-04-17,2025-12-26,224.83333333333334,900,True
INV03322,7,2022-04-25,2026-01-25,228.5,641,True
INV03324,7,2022-10-10,2026-01-25,200.5,471,True
INV03326,6,2022-02-16,2025-11-13,273.2,518,True
INV03329,6,2022-07-03,2025-09-19,234.8,576,True
INV03332,6,2022-05-06,2025-05-09,219.8,610,True
INV03333,7,2022-04-22,2026-04-30,244.83333333333334,458,True
INV03334,7,2022-05-11,2026-03-06,232.5,445,True
INV03337,6,2022-06-21,2026-01-14,260.6,419,True
INV03341,9,2023-01-27,2026-01-30,137.375,577,True
INV03344,6,2022-01-19,2025-02-24,226.4,692,True
INV03347,6,2024-02-17,2025-12-21,134.6,314,True
INV03349,6,2023-01-03,2026-03-18,234.0,368,True
INV03352,7,2022-10-12,2025-10-07,181.83333333333334,287,True
INV03359,8,2022-05-21,2025-07-12,164.0,511,True
INV03363,9,2022-03-01,2026-04-30,190.125,558,True
INV03364,6,2024-06-16,2025-12-19,110.2,326,True
INV03365,6,2022-11-09,2025-08-06,200.2,393,True
INV03372,8,2023-05-09,2026-01-08,139.28571428571428,410,True
INV03373,6,2022-09-26,2026-03-22,254.6,579,True
INV03375,6,2022-06-17,2026-03-24,275.2,677,True
INV03379,7,2022-01-13,2026-01-01,241.5,579,True
INV03381,6,2023-02-07,2026-05-11,237.8,359,True
INV03382,7,2022-11-05,2024-12-23,129.83333333333334,205,True
INV03386,8,2022-02-28,2025-11-27,195.42857142857142,399,True
INV03391,7,2022-05-29,2026-01-30,223.66666666666666,559,True
INV03393,7,2022-04-10,2026-03-01,236.83333333333334,548,True
INV03394,6,2022-06-18,2025-09-19,237.8,410,True
INV03395,7,2023-03-31,2026-04-22,186.33333333333334,292,True
INV03397,10,2022-05-25,2026-04-13,157.66666666666666,499,True
INV03400,9,2022-01-10,2026-03-03,189.125,429,True
INV03402,6,2023-06-07,2025-10-17,172.6,444,True
INV03407,6,2022-07-01,2026-04-28,279.4,582,True
INV03410,7,2022-11-03,2025-02-15,139.16666666666666,266,True
INV03411,9,2022-06-21,2025-12-22,160.0,568,True
INV03412,6,2022-03-05,2026-01-04,280.2,857,True
INV03413,7,2022-10-29,2025-11-12,185.0,417,True
INV03414,8,2022-04-09,2025-11-21,188.85714285714286,702,True
INV03415,8,2022-07-07,2024-04-30,94.71428571428571,248,True
INV03418,6,2022-09-20,2026-05-16,266.8,585,True
INV03419,10,2023-09-04,2026-03-03,101.22222222222223,208,True
INV03428,6,2022-11-20,2025-08-30,202.8,637,True
INV03432,8,2022-01-01,2025-06-07,179.0,760,True
INV03435,6,2023-05-18,2026-04-27,215.0,436,True
INV03438,6,2022-01-30,2025-12-30,286.0,952,True
INV03439,6,2022-02-02,2025-05-12,239.0,519,True
INV03441,6,2023-02-18,2026-02-13,218.2,504,True
INV03444,6,2023-10-03,2026-01-05,165.0,356,True
INV03445,7,2022-05-17,2025-04-11,176.66666666666666,335,True
INV03446,6,2023-06-16,2024-06-27,75.4,175,True
INV03447,6,2022-07-13,2025-04-20,202.4,612,True
INV03448,6,2022-09-23,2026-02-02,245.6,506,True
INV03455,7,2023-01-18,2025-03-26,133.0,425,True
INV03456,7,2022-10-03,2026-01-18,200.5,515,True
INV03457,6,2022-08-15,2025-02-05,181.0,436,True
INV03459,7,2022-10-03,2026-02-10,204.33333333333334,501,True
INV03462,6,2022-07-30,2024-05-26,133.2,386,True
INV03464,7,2022-01-08,2026-03-31,257.1666666666667,458,True
INV03468,7,2022-09-07,2024-10-31,130.83333333333334,251,True
INV03471,6,2022-05-29,2026-05-16,289.6,514,True
INV03473,9,2022-04-08,2025-05-16,141.75,310,True
INV03475,8,2022-08-21,2026-01-20,178.28571428571428,549,True
INV03476,10,2022-03-22,2025-08-05,136.88888888888889,438,True
INV03484,9,2022-02-02,2025-11-05,171.5,342,True
INV03487,10,2022-01-02,2025-08-16,146.88888888888889,248,True
INV03488,7,2023-02-19,2025-11-29,169.0,453,True
INV03489,7,2022-04-04,2025-04-17,184.83333333333334,502,True
INV03490,6,2022-12-29,2026-03-07,232.8,624,True
INV03491,7,2022-03-04,2025-11-30,227.83333333333334,358,True
INV03495,6,2022-06-20,2024-06-24,147.0,294,True
INV03497,6,2022-05-06,2025-08-28,242.0,484,True
INV03498,6,2022-01-09,2025-12-24,289.0,621,True
INV03499,6,2022-10-05,2026-02-03,243.4,625,True
INV03502,8,2022-03-07,2026-01-08,200.42857142857142,298,True
INV03504,6,2022-07-12,2026-02-06,261.0,640,True
INV03505,8,2022-11-20,2025-10-12,151.0,530,True
INV03508,6,2022-08-31,2026-01-16,246.8,470,True
INV03511,7,2023-08-14,2025-09-04,125.33333333333333,327,True
INV03513,6,2022-09-05,2025-07-06,207.0,397,True
INV03517,7,2022-08-05,2026-04-10,224.0,667,True
INV03525,7,2022-10-23,2026-04-05,210.0,417,True
INV03526,7,2022-04-17,2024-06-09,130.66666666666666,307,True
INV03527,6,2022-01-05,2026-02-06,298.6,535,True
INV03528,7,2022-01-20,2026-03-15,252.5,603,True
INV03530,6,2022-04-07,2025-09-27,253.8,975,True
INV03531,6,2022-11-18,2025-06-24,189.8,418,True
INV03536,7,2022-04-15,2026-05-15,248.5,732,True
INV03540,6,2022-01-02,2024-09-11,196.6,392,True
INV03543,6,2022-08-03,2025-08-13,221.2,662,True
INV03544,9,2022-10-08,2025-01-29,105.5,231,True
INV03545,8,2022-09-23,2026-04-30,187.85714285714286,348,True
INV03546,8,2022-01-11,2025-08-16,187.57142857142858,407,True
INV03548,7,2022-06-03,2026-02-23,226.83333333333334,729,True
INV03551,6,2023-08-01,2026-01-09,178.4,282,True
INV03555,6,2023-03-10,2025-07-11,170.8,430,True
INV03556,7,2022-05-20,2026-04-28,239.83333333333334,480,True
INV03557,8,2022-02-14,2025-10-27,193.0,472,True
INV03559,8,2022-04-14,2026-04-13,208.57142857142858,383,True
INV03566,6,2022-08-24,2025-03-15,186.8,668,True
INV03570,6,2022-07-29,2026-04-29,274.0,456,True
INV03572,8,2022-03-02,2025-06-06,170.28571428571428,526,True
INV03574,6,2022-02-15,2025-09-19,262.4,460,True
INV03575,7,2022-04-05,2026-05-06,248.66666666666666,1029,True
INV03576,6,2022-08-02,2025-12-08,244.8,499,True
INV03579,6,2023-06-02,2026-04-21,210.8,391,True
INV03582,8,2022-02-27,2025-02-23,156.0,398,True
INV03584,7,2022-01-12,2026-03-28,256.0,380,True
INV03585,7,2023-12-15,2025-08-25,103.16666666666667,323,True
INV03588,7,2023-01-20,2026-02-03,185.0,700,True
INV03592,6,2022-02-10,2025-12-10,279.8,457,True
INV03593,7,2022-01-11,2025-01-06,181.83333333333334,462,True
INV03594,9,2022-10-31,2026-04-22,158.625,458,True
INV03597,6,2022-09-01,2026-04-14,264.2,531,True
INV03599,7,2022-07-04,2025-04-20,170.16666666666666,567,True
INV03600,6,2023-04-02,2025-10-25,187.4,332,True
INV03601,6,2022-07-26,2025-10-02,232.8,429,True
INV03602,10,2022-06-14,2026-01-26,146.88888888888889,270,True
INV03605,7,2022-07-06,2025-12-20,210.5,406,True
INV03606,6,2022-06-12,2025-12-30,259.4,657,True
INV03609,7,2022-11-26,2026-05-07,209.66666666666666,483,True
INV03610,8,2022-07-24,2025-04-25,143.71428571428572,278,True
INV03611,9,2022-03-15,2025-01-14,129.5,362,True
INV03614,10,2023-02-20,2026-04-09,127.11111111111111,287,True
INV03617,7,2022-03-21,2025-07-22,203.16666666666666,330,True
INV03618,6,2022-02-04,2026-03-18,300.6,476,True
INV03620,7,2023-05-15,2026-05-02,180.5,492,True
INV03629,6,2022-05-14,2026-01-02,265.8,352,True
INV03630,7,2023-05-03,2026-02-12,169.33333333333334,357,True
INV03631,8,2022-04-16,2025-11-23,188.14285714285714,772,True
INV03633,7,2022-06-05,2026-02-22,226.33333333333334,433,True
INV03641,6,2022-05-27,2025-08-17,235.6,487,True
INV03643,7,2022-11-13,2026-03-31,205.66666666666666,501,True
INV03644,7,2022-08-04,2025-09-14,189.5,559,True
INV03645,7,2023-04-06,2026-03-27,181.0,425,True
INV03646,6,2022-05-12,2024-10-12,176.8,496,True
INV03652,7,2022-12-28,2026-04-26,202.5,492,True
INV03654,6,2022-02-11,2026-01-29,289.6,1155,True
INV03660,8,2022-06-17,2025-11-29,180.14285714285714,455,True
INV03661,7,2022-01-15,2025-10-17,228.5,605,True
INV03664,7,2023-02-23,2025-08-03,148.66666666666666,375,True
INV03666,6,2024-02-21,2025-08-17,108.6,283,True
INV03670,7,2022-02-22,2026-03-30,249.5,663,True
INV03671,6,2022-02-22,2026-03-04,294.2,460,True
INV03674,6,2023-01-26,2025-10-15,198.6,365,True
INV03676,12,2022-01-29,2026-04-06,138.9090909090909,371,True
INV03677,6,2022-01-24,2025-03-25,231.2,728,True
INV03678,10,2022-04-06,2025-11-11,146.11111111111111,413,True
INV03680,6,2022-07-18,2025-04-08,199.0,416,True
INV03684,7,2023-08-19,2025-11-04,134.66666666666666,253,True
INV03687,9,2022-01-03,2026-01-07,183.125,420,True
INV03688,8,2022-10-05,2026-02-19,176.14285714285714,700,True
INV03689,7,2023-06-09,2026-01-02,156.33333333333334,513,True
INV03691,7,2022-01-14,2025-11-07,232.16666666666666,452,True
INV03694,7,2022-11-11,2025-10-11,177.5,352,True
INV03698,7,2022-06-07,2026-02-12,224.33333333333334,553,True
INV03699,7,2022-05-05,2024-11-24,155.66666666666666,242,True
INV03701,6,2024-05-26,2025-10-28,104.0,198,True
INV03705,7,2022-11-17,2026-05-01,210.16666666666666,491,True
INV03708,6,2022-07-27,2025-06-20,211.8,485,True
INV03709,9,2022-03-02,2025-07-31,155.875,552,True
INV03711,6,2022-04-14,2026-03-21,287.4,620,True
INV03714,10,2022-11-28,2026-01-19,127.55555555555556,378,True
INV03718,11,2022-10-05,2026-03-06,124.8,344,True
INV03719,7,2022-09-26,2026-04-16,216.33333333333334,392,True
INV03720,10,2023-07-04,2026-04-21,113.55555555555556,485,True
INV03721,6,2022-02-21,2025-01-17,212.2,776,True
INV03730,7,2023-04-24,2026-03-24,177.5,365,True
INV03733,7,2022-08-29,2026-02-05,209.33333333333334,622,True
INV03741,9,2022-07-25,2026-04-16,170.125,242,True
INV03743,9,2022-03-03,2025-10-15,165.25,432,True
INV03744,7,2022-06-01,2026-02-28,228.0,484,True
INV03746,6,2022-07-16,2026-02-06,260.2,697,True
INV03747,10,2022-01-12,2026-03-20,169.77777777777777,477,True
INV03749,6,2022-02-09,2026-03-08,297.6,701,True
INV03750,6,2022-03-24,2024-12-04,197.2,470,True
INV03751,7,2023-03-22,2026-03-06,180.0,355,True
INV03754,7,2022-08-29,2026-04-30,223.33333333333334,660,True
INV03755,6,2023-07-19,2026-04-03,197.8,531,True
INV03756,7,2022-02-04,2026-02-20,246.16666666666666,979,True
INV03760,8,2022-01-31,2025-10-05,191.85714285714286,279,True
INV03768,6,2022-05-17,2026-02-11,273.2,793,True
INV03774,6,2022-08-18,2026-02-20,256.4,659,True
INV03776,9,2022-01-10,2026-03-28,192.25,402,True
INV03779,6,2022-09-29,2024-11-10,154.6,483,True
INV03780,7,2022-01-14,2025-07-13,212.66666666666666,806,True
INV03781,6,2022-02-27,2026-04-13,301.2,646,True
INV03784,7,2022-05-01,2024-12-04,158.0,508,True
INV03789,6,2022-01-10,2026-01-15,293.2,507,True
INV03793,10,2022-07-17,2025-02-05,103.77777777777777,228,True
INV03794,7,2022-08-17,2025-09-09,186.5,344,True
INV03796,6,2022-11-10,2025-05-21,184.6,379,True
INV03797,10,2023-01-29,2026-05-15,133.55555555555554,430,True
INV03801,6,2022-08-09,2025-09-28,229.2,570,True
INV03809,6,2022-05-21,2025-08-30,239.4,388,True
INV03810,8,2022-03-03,2025-10-16,189.0,385,True
INV03814,7,2023-05-11,2025-12-14,158.0,278,True
INV03816,9,2022-02-19,2026-04-29,191.25,355,True
INV03817,6,2022-11-10,2026-05-04,254.2,589,True
INV03820,9,2022-07-12,2025-02-21,119.375,229,True
INV03821,8,2023-01-30,2026-04-21,168.14285714285714,594,True
INV03822,6,2022-08-01,2025-08-20,223.0,410,True
INV03825,9,2023-04-13,2026-04-20,137.875,286,True
INV03828,8,2022-01-12,2025-11-01,198.42857142857142,712,True
INV03829,7,2022-03-14,2025-11-18,224.16666666666666,771,True
INV03830,8,2022-06-11,2024-12-04,129.57142857142858,377,True
INV03831,9,2022-04-09,2025-06-06,144.25,218,True
INV03840,8,2022-04-03,2025-10-01,182.42857142857142,554,True
INV03842,6,2022-07-13,2026-03-06,266.4,560,True
INV03844,9,2022-02-09,2025-12-05,174.375,411,True
